Symbol,Sector,Price,% Change,Score,RSI,RSI Zone,ATR%,EMA20,SMA21,Trend,Sentiment Bar,Momentum,News Sentiment,Distance to EMA%,Exhaustion,Pullback Window,Breakout Window,Exp Ride Length,Vol Shape,Freshness Index,Rel Momentum,MACD,MACD Signal,MACD Hist,Stoch %K,Stoch %D,VWAP,BB Upper,BB Middle,BB Lower,Why This Stock,Forecasts,Trade,Trendline Support,Trendline Broken,Stop %,Target1 %,Target2 %,notes
ALLE,,162.87,2.14,26.2,45.93,Neutral,1.88,165.1365,165.0024,,,-2.68,0.0,,,,,,Decreasing,0.0312,"Ticker
SPY   -0.9
dtype: float64",-2.1875,-2.1905,0.003,21.18,17.35,145.8288,171.2086,164.8875,158.5664,,"{3: {'yhat': 162.35, 'yhat_lower': 159.26, 'yhat_upper': 165.4}, 5: {'yhat': 162.32, 'yhat_lower': 159.37, 'yhat_upper': 165.4}, 7: {'yhat': 162.84, 'yhat_lower': 159.83, 'yhat_upper': 165.81}, 14: {'yhat': 162.28, 'yhat_lower': 158.98, 'yhat_upper': 165.35}}",SELL,164.0583,True,-2.82,1.88,3.76,
BBY,,76.45,3.62,26.15,47.96,Neutral,3.1,77.275,78.9471,,,-3.26,0.0,,,,,,Increasing,0.0028,"Ticker
SPY   -1.48
dtype: float64",-1.3088,-1.0137,-0.2951,18.9,13.32,73.1732,85.5016,78.7315,71.9614,vol↑,"{3: {'yhat': 73.78, 'yhat_lower': 71.22, 'yhat_upper': 76.27}, 5: {'yhat': 73.74, 'yhat_lower': 71.06, 'yhat_upper': 76.37}, 7: {'yhat': 73.45, 'yhat_lower': 70.92, 'yhat_upper': 76.04}, 14: {'yhat': 73.8, 'yhat_lower': 71.21, 'yhat_upper': 76.29}}",SELL,78.7524,True,-4.65,3.1,6.2,
DEI,,11.79,2.61,26.13,41.82,Neutral,3.07,12.2674,12.3076,,,-5.0,0.0,,,,,,Decreasing,0.0029,"Ticker
SPY   -3.22
dtype: float64",-0.3684,-0.425,0.0566,13.89,10.58,15.1057,13.4377,12.2555,11.0733,RSI low,"{3: {'yhat': 11.33, 'yhat_lower': 10.86, 'yhat_upper': 11.78}, 5: {'yhat': 11.22, 'yhat_lower': 10.75, 'yhat_upper': 11.69}, 7: {'yhat': 11.19, 'yhat_lower': 10.68, 'yhat_upper': 11.7}, 14: {'yhat': 11.23, 'yhat_lower': 10.74, 'yhat_upper': 11.7}}",HOLD,11.3164,False,-4.6,3.07,6.14,
SSB,,88.05,2.66,26.12,51.2,Neutral,2.23,88.5872,87.9788,,,0.23,0.0,,,,,,Increasing,0.0028,"Ticker
SPY    2.01
dtype: float64",-0.8947,-1.1206,0.2258,41.31,32.25,93.3135,90.3742,87.8852,85.3962,"vol↑, positive ROC","{3: {'yhat': 87.85, 'yhat_lower': 85.53, 'yhat_upper': 90.22}, 5: {'yhat': 88.17, 'yhat_lower': 85.93, 'yhat_upper': 90.4}, 7: {'yhat': 87.56, 'yhat_lower': 85.24, 'yhat_upper': 89.8}, 14: {'yhat': 86.75, 'yhat_lower': 84.39, 'yhat_upper': 88.84}}",HOLD,84.7443,False,-3.34,2.23,4.46,
TMUS,,209.48,-0.49,26.11,40.08,Neutral,2.05,213.4477,211.3271,,,1.2,0.0,,,,,,Decreasing,0.0038,"Ticker
SPY    2.98
dtype: float64",-1.2414,-1.9946,0.7532,58.19,64.22,236.6226,221.5362,211.005,200.4738,"RSI low, positive ROC","{3: {'yhat': 218.46, 'yhat_lower': 213.02, 'yhat_upper': 224.23}, 5: {'yhat': 219.61, 'yhat_lower': 214.1, 'yhat_upper': 225.41}, 7: {'yhat': 220.11, 'yhat_lower': 214.52, 'yhat_upper': 225.43}, 14: {'yhat': 217.1, 'yhat_lower': 211.31, 'yhat_upper': 222.81}}",HOLD,202.5204,False,-3.08,2.05,4.1,
KAR,,24.93,1.8,26.11,40.25,Neutral,3.41,25.6032,25.7348,,,-0.68,0.0,,,,,,Increasing,0.0139,"Ticker
SPY    1.1
dtype: float64",-0.369,-0.3643,-0.0047,9.79,13.76,23.4711,27.1668,25.679,24.1912,"vol↑, RSI low","{3: {'yhat': 24.81, 'yhat_lower': 24.13, 'yhat_upper': 25.44}, 5: {'yhat': 24.94, 'yhat_lower': 24.3, 'yhat_upper': 25.6}, 7: {'yhat': 24.91, 'yhat_lower': 24.23, 'yhat_upper': 25.54}, 14: {'yhat': 25.3, 'yhat_lower': 24.65, 'yhat_upper': 25.96}}",HOLD,24.5934,False,-5.12,3.41,6.82,
BN,,44.72,2.33,26.11,50.94,Neutral,2.86,44.8591,45.3919,,,-2.38,0.0,,,,,,Increasing,0.0164,"Ticker
SPY   -0.6
dtype: float64",-0.4688,-0.3529,-0.1159,40.2,31.95,39.9,47.961,45.352,42.743,vol↑,"{3: {'yhat': 43.61, 'yhat_lower': 42.58, 'yhat_upper': 44.65}, 5: {'yhat': 43.79, 'yhat_lower': 42.69, 'yhat_upper': 44.82}, 7: {'yhat': 43.6, 'yhat_lower': 42.61, 'yhat_upper': 44.67}, 14: {'yhat': 43.67, 'yhat_lower': 42.68, 'yhat_upper': 44.71}}",HOLD,44.5699,False,-4.29,2.86,5.72,
HAL,,25.82,0.78,26.1,36.7,Neutral,3.76,26.4145,26.9319,,,-6.35,0.0,,,,,,Increasing,0.0028,"Ticker
SPY   -4.57
dtype: float64",-0.0587,0.2992,-0.3579,15.25,16.28,23.3569,28.1123,26.951,25.7897,"vol↑, RSI low","{3: {'yhat': 25.07, 'yhat_lower': 24.05, 'yhat_upper': 26.05}, 5: {'yhat': 24.8, 'yhat_lower': 23.8, 'yhat_upper': 25.77}, 7: {'yhat': 24.3, 'yhat_lower': 23.38, 'yhat_upper': 25.37}, 14: {'yhat': 22.97, 'yhat_lower': 21.97, 'yhat_upper': 24.0}}",SELL,27.0485,True,-5.64,3.76,7.52,
CGAU,,11.6,1.13,26.09,44.71,Neutral,4.28,11.6921,11.6433,,,1.67,0.0,,,,,,Decreasing,0.027,"Ticker
SPY    3.45
dtype: float64",0.0527,0.1307,-0.0781,39.63,48.02,8.0697,12.5154,11.6675,10.8196,"RSI low, positive ROC","{3: {'yhat': 12.1, 'yhat_lower': 11.76, 'yhat_upper': 12.41}, 5: {'yhat': 12.14, 'yhat_lower': 11.81, 'yhat_upper': 12.46}, 7: {'yhat': 12.04, 'yhat_lower': 11.71, 'yhat_upper': 12.35}, 14: {'yhat': 11.83, 'yhat_lower': 11.5, 'yhat_upper': 12.13}}",SELL,12.3376,True,-6.42,4.28,8.56,
EMR,,128.22,3.64,26.05,47.82,Neutral,3.13,129.5564,131.3716,,,-0.55,0.0,,,,,,Increasing,0.0083,"Ticker
SPY    1.23
dtype: float64",-1.542,-1.1376,-0.4044,16.47,11.64,123.867,140.2166,131.3348,122.453,vol↑,"{3: {'yhat': 124.26, 'yhat_lower': 121.13, 'yhat_upper': 127.19}, 5: {'yhat': 123.56, 'yhat_lower': 120.64, 'yhat_upper': 126.61}, 7: {'yhat': 122.96, 'yhat_lower': 119.9, 'yhat_upper': 126.08}, 14: {'yhat': 122.36, 'yhat_lower': 119.28, 'yhat_upper': 125.48}}",HOLD,128.5699,False,-4.7,3.13,6.26,
ALLY,,38.48,2.42,26.04,46.96,Neutral,3.33,38.958,39.2717,,,-2.01,0.0,,,,,,Increasing,0.0154,"Ticker
SPY   -0.23
dtype: float64",-0.4189,-0.3026,-0.1163,30.31,24.0,36.6011,40.9975,39.1608,37.3241,vol↑,"{3: {'yhat': 38.33, 'yhat_lower': 37.17, 'yhat_upper': 39.42}, 5: {'yhat': 38.58, 'yhat_lower': 37.5, 'yhat_upper': 39.8}, 7: {'yhat': 38.61, 'yhat_lower': 37.42, 'yhat_upper': 39.75}, 14: {'yhat': 38.65, 'yhat_lower': 37.57, 'yhat_upper': 39.72}}",HOLD,37.8565,False,-5.0,3.33,6.66,
BMY,,46.25,0.67,26.02,46.81,Neutral,2.65,46.2717,46.0914,,,-0.94,0.0,,,,,,Increasing,0.0039,"Ticker
SPY    0.84
dtype: float64",0.1926,0.5133,-0.3206,15.76,28.58,49.1161,49.6613,46.2045,42.7477,vol↑,"{3: {'yhat': 46.02, 'yhat_lower': 44.82, 'yhat_upper': 47.41}, 5: {'yhat': 45.36, 'yhat_lower': 44.07, 'yhat_upper': 46.66}, 7: {'yhat': 44.89, 'yhat_lower': 43.68, 'yhat_upper': 46.14}, 14: {'yhat': 43.97, 'yhat_lower': 42.71, 'yhat_upper': 45.35}}",HOLD,45.1574,False,-3.97,2.65,5.3,
QBTS,,20.41,-0.49,25.97,22.36,Oversold,13.88,26.6765,28.6067,,,-30.81,0.0,,,,,,Decreasing,0.0263,"Ticker
SPY   -29.03
dtype: float64",-2.861,-2.2044,-0.6566,8.81,8.69,14.0635,38.8943,28.4045,17.9147,RSI low,"{3: {'yhat': 20.59, 'yhat_lower': 18.46, 'yhat_upper': 22.52}, 5: {'yhat': 20.13, 'yhat_lower': 18.21, 'yhat_upper': 22.14}, 7: {'yhat': 19.91, 'yhat_lower': 17.94, 'yhat_upper': 21.98}, 14: {'yhat': 20.14, 'yhat_lower': 17.96, 'yhat_upper': 22.34}}",SELL,31.5669,True,-20.82,13.88,27.76,
COPX,,58.39,1.67,25.96,40.09,Neutral,3.33,60.1789,60.6619,,,-4.07,0.0,,,,,,Increasing,0.025,"Ticker
SPY   -2.29
dtype: float64",-0.6529,-0.1818,-0.4711,20.74,24.61,47.4536,64.0149,60.652,57.2891,"vol↑, RSI low","{3: {'yhat': 60.37, 'yhat_lower': 58.85, 'yhat_upper': 61.78}, 5: {'yhat': 60.58, 'yhat_lower': 59.16, 'yhat_upper': 62.05}, 7: {'yhat': 60.3, 'yhat_lower': 58.8, 'yhat_upper': 61.77}, 14: {'yhat': 59.57, 'yhat_lower': 58.14, 'yhat_upper': 61.03}}",SELL,62.8646,True,-5.0,3.33,6.66,
CAKE,,45.4,5.24,25.95,44.71,Neutral,3.07,47.1322,47.6638,,,-3.77,0.0,,,,,,Decreasing,0.0082,"Ticker
SPY   -1.99
dtype: float64",-1.6062,-1.7816,0.1754,14.78,9.13,53.5568,53.5555,47.2555,40.9555,RSI low,"{3: {'yhat': 45.3, 'yhat_lower': 43.43, 'yhat_upper': 47.16}, 5: {'yhat': 45.9, 'yhat_lower': 44.09, 'yhat_upper': 47.73}, 7: {'yhat': 46.0, 'yhat_lower': 44.16, 'yhat_upper': 47.84}, 14: {'yhat': 47.15, 'yhat_lower': 45.37, 'yhat_upper': 48.85}}",HOLD,45.0643,False,-4.6,3.07,6.14,
MUFG,,15.2,2.15,25.93,49.1,Neutral,2.15,15.2237,15.171,,,0.8,0.0,,,,,,Increasing,0.0164,"Ticker
SPY    2.58
dtype: float64",-0.005,0.0278,-0.0328,21.81,26.58,13.4664,15.6236,15.191,14.7584,"vol↑, positive ROC","{3: {'yhat': 15.51, 'yhat_lower': 15.12, 'yhat_upper': 15.92}, 5: {'yhat': 15.63, 'yhat_lower': 15.23, 'yhat_upper': 16.03}, 7: {'yhat': 15.7, 'yhat_lower': 15.31, 'yhat_upper': 16.1}, 14: {'yhat': 15.83, 'yhat_lower': 15.41, 'yhat_upper': 16.24}}",HOLD,14.986,False,-3.22,2.15,4.3,
WPM,,99.27,-0.35,25.93,41.09,Neutral,3.49,101.5047,99.6924,,,0.21,0.0,,,,,,Increasing,0.027,"Ticker
SPY    1.99
dtype: float64",0.1318,0.3428,-0.211,46.57,54.48,85.6158,107.9848,99.7695,91.5542,"vol↑, RSI low, positive ROC","{3: {'yhat': 106.06, 'yhat_lower': 103.16, 'yhat_upper': 108.93}, 5: {'yhat': 106.55, 'yhat_lower': 103.7, 'yhat_upper': 109.67}, 7: {'yhat': 106.21, 'yhat_lower': 103.66, 'yhat_upper': 108.97}, 14: {'yhat': 104.7, 'yhat_lower': 101.83, 'yhat_upper': 107.48}}",HOLD,98.7621,False,-5.24,3.49,6.98,
UCO,,19.74,-1.89,25.93,33.04,Neutral,3.51,20.8569,21.0367,,,-6.71,0.0,,,,,,Increasing,0.0032,"Ticker
SPY   -4.93
dtype: float64",-0.2681,-0.1241,-0.144,10.3,25.96,23.5662,22.1304,21.013,19.8956,"vol↑, RSI low","{3: {'yhat': 19.93, 'yhat_lower': 18.73, 'yhat_upper': 21.13}, 5: {'yhat': 19.9, 'yhat_lower': 18.78, 'yhat_upper': 21.15}, 7: {'yhat': 19.73, 'yhat_lower': 18.52, 'yhat_upper': 20.91}, 14: {'yhat': 19.74, 'yhat_lower': 18.53, 'yhat_upper': 20.94}}",SELL,19.9708,True,-5.26,3.51,7.02,
ZWS,,46.62,2.66,25.89,55.21,Neutral,2.49,46.335,46.6156,,,-1.53,0.0,,,,,,Decreasing,0.0588,"Ticker
SPY    0.25
dtype: float64",-0.2951,-0.186,-0.1091,32.38,22.61,38.9604,48.6133,46.634,44.6547,above EMA20,"{3: {'yhat': 45.84, 'yhat_lower': 44.83, 'yhat_upper': 46.87}, 5: {'yhat': 45.93, 'yhat_lower': 44.94, 'yhat_upper': 46.92}, 7: {'yhat': 45.92, 'yhat_lower': 44.93, 'yhat_upper': 46.89}, 14: {'yhat': 46.03, 'yhat_lower': 45.1, 'yhat_upper': 46.96}}",HOLD,46.1675,False,-3.74,2.49,4.98,
OXY,,41.44,0.56,25.86,47.21,Neutral,2.73,41.7406,41.391,,,0.31,0.0,,,,,,Increasing,0.0032,"Ticker
SPY    2.09
dtype: float64",-0.0412,-0.0969,0.0557,44.05,52.04,44.5343,42.9486,41.332,39.7154,"vol↑, positive ROC","{3: {'yhat': 41.58, 'yhat_lower': 40.2, 'yhat_upper': 43.03}, 5: {'yhat': 41.64, 'yhat_lower': 40.21, 'yhat_upper': 43.13}, 7: {'yhat': 41.42, 'yhat_lower': 39.95, 'yhat_upper': 42.92}, 14: {'yhat': 40.41, 'yhat_lower': 38.98, 'yhat_upper': 41.93}}",HOLD,39.7603,False,-4.1,2.73,5.46,
LMT,,460.78,-1.6,25.85,37.0,Neutral,2.08,471.7189,472.8871,,,0.53,0.0,,,,,,Increasing,0.0027,"Ticker
SPY    2.31
dtype: float64",-3.9272,-5.2267,1.2995,41.4,47.53,459.2521,498.2675,472.261,446.2545,"vol↑, RSI low, positive ROC","{3: {'yhat': 461.51, 'yhat_lower': 452.19, 'yhat_upper': 471.89}, 5: {'yhat': 458.11, 'yhat_lower': 448.14, 'yhat_upper': 467.77}, 7: {'yhat': 458.46, 'yhat_lower': 448.42, 'yhat_upper': 468.97}, 14: {'yhat': 451.58, 'yhat_lower': 441.6, 'yhat_upper': 462.0}}",SELL,478.4262,True,-3.12,2.08,4.16,
NOG,,21.46,0.7,25.85,43.14,Neutral,4.2,21.9469,21.7567,,,-0.69,0.0,,,,,,Decreasing,0.0028,"Ticker
SPY    1.09
dtype: float64",-0.0938,-0.0955,0.0017,48.93,57.35,27.5336,22.9236,21.767,20.6104,RSI low,"{3: {'yhat': 22.33, 'yhat_lower': 21.08, 'yhat_upper': 23.64}, 5: {'yhat': 22.62, 'yhat_lower': 21.31, 'yhat_upper': 23.97}, 7: {'yhat': 22.3, 'yhat_lower': 21.03, 'yhat_upper': 23.54}, 14: {'yhat': 21.27, 'yhat_lower': 20.04, 'yhat_upper': 22.55}}",HOLD,20.4668,False,-6.3,4.2,8.4,
WSC,,17.61,11.1,25.84,49.1,Neutral,6.85,18.402,19.2331,,,-3.64,0.0,,,,,,Increasing,0.0028,"Ticker
SPY   -1.86
dtype: float64",-1.2046,-1.1802,-0.0244,18.54,8.7,27.3987,24.1407,19.0713,14.0018,vol↑,"{3: {'yhat': 16.18, 'yhat_lower': 14.96, 'yhat_upper': 17.36}, 5: {'yhat': 16.35, 'yhat_lower': 15.22, 'yhat_upper': 17.52}, 7: {'yhat': 16.26, 'yhat_lower': 15.08, 'yhat_upper': 17.53}, 14: {'yhat': 16.27, 'yhat_lower': 15.11, 'yhat_upper': 17.43}}",HOLD,17.683,False,-10.27,6.85,13.7,
GE,,287.44,-1.09,25.82,25.6,Oversold,2.98,301.416,305.0781,,,-6.45,0.0,,,,,,Increasing,0.0417,"Ticker
SPY   -4.67
dtype: float64",-3.7511,-1.0211,-2.73,15.15,17.19,229.0148,319.4486,305.1385,290.8284,"vol↑, RSI low","{3: {'yhat': 291.76, 'yhat_lower': 285.44, 'yhat_upper': 297.91}, 5: {'yhat': 290.67, 'yhat_lower': 285.37, 'yhat_upper': 296.72}, 7: {'yhat': 287.8, 'yhat_lower': 281.94, 'yhat_upper': 293.72}, 14: {'yhat': 281.7, 'yhat_lower': 275.98, 'yhat_upper': 287.08}}",SELL,306.7699,True,-4.47,2.98,5.96,
FSLR,,249.91,1.66,25.82,43.37,Neutral,5.31,252.5057,256.3657,,,-6.62,0.0,,,,,,Decreasing,0.0588,"Ticker
SPY   -4.84
dtype: float64",-0.324,3.2432,-3.5672,16.33,24.41,173.4835,281.3499,257.1135,232.8771,RSI low,"{3: {'yhat': 251.4, 'yhat_lower': 241.42, 'yhat_upper': 261.6}, 5: {'yhat': 250.05, 'yhat_lower': 239.83, 'yhat_upper': 260.57}, 7: {'yhat': 249.39, 'yhat_lower': 239.48, 'yhat_upper': 259.84}, 14: {'yhat': 248.32, 'yhat_lower': 238.42, 'yhat_upper': 259.28}}",SELL,259.5273,True,-7.96,5.31,10.62,
IP,,37.67,5.81,25.81,48.95,Neutral,2.94,38.696,38.8484,,,0.09,0.0,,,,,,Decreasing,0.0033,"Ticker
SPY    1.87
dtype: float64",-1.2269,-1.5906,0.3637,35.93,25.18,49.0641,45.2091,38.3772,31.5452,positive ROC,"{3: {'yhat': 36.79, 'yhat_lower': 34.67, 'yhat_upper': 38.64}, 5: {'yhat': 37.09, 'yhat_lower': 35.2, 'yhat_upper': 39.18}, 7: {'yhat': 37.06, 'yhat_lower': 35.11, 'yhat_upper': 39.09}, 14: {'yhat': 36.64, 'yhat_lower': 34.68, 'yhat_upper': 38.63}}",HOLD,37.3654,False,-4.41,2.94,5.88,
KRC,,41.21,1.95,25.81,46.9,Neutral,2.92,41.5098,41.7505,,,-5.22,0.0,,,,,,Increasing,0.0154,"Ticker
SPY   -3.44
dtype: float64",-0.2182,-0.0516,-0.1666,25.96,27.64,36.2036,43.3868,41.7935,40.2002,vol↑,"{3: {'yhat': 39.92, 'yhat_lower': 38.92, 'yhat_upper': 40.88}, 5: {'yhat': 39.47, 'yhat_lower': 38.53, 'yhat_upper': 40.42}, 7: {'yhat': 39.27, 'yhat_lower': 38.31, 'yhat_upper': 40.2}, 14: {'yhat': 38.93, 'yhat_lower': 37.97, 'yhat_upper': 39.91}}",HOLD,40.8202,False,-4.38,2.92,5.84,
SW,,33.78,3.02,25.81,32.39,Neutral,2.97,35.9909,36.4233,,,-5.67,0.0,,,,,,Decreasing,0.0027,"Ticker
SPY   -3.89
dtype: float64",-1.4143,-1.4785,0.0642,12.88,8.81,44.4661,41.5932,36.091,30.5888,RSI low,"{3: {'yhat': 33.15, 'yhat_lower': 31.6, 'yhat_upper': 34.75}, 5: {'yhat': 33.06, 'yhat_lower': 31.37, 'yhat_upper': 34.81}, 7: {'yhat': 32.73, 'yhat_lower': 31.02, 'yhat_upper': 34.29}, 14: {'yhat': 32.2, 'yhat_lower': 30.46, 'yhat_upper': 33.89}}",SELL,34.1824,True,-4.46,2.97,5.94,
RIO,,69.99,1.76,25.8,50.82,Neutral,1.85,69.7802,70.3676,,,0.95,0.0,,,,,,Decreasing,0.0417,"Ticker
SPY    2.73
dtype: float64",-0.0203,0.2165,-0.2368,39.21,38.56,60.3805,72.7975,70.359,67.9205,"above EMA20, positive ROC","{3: {'yhat': 70.81, 'yhat_lower': 69.44, 'yhat_upper': 72.06}, 5: {'yhat': 71.14, 'yhat_lower': 69.75, 'yhat_upper': 72.59}, 7: {'yhat': 71.39, 'yhat_lower': 70.05, 'yhat_upper': 72.85}, 14: {'yhat': 71.87, 'yhat_lower': 70.47, 'yhat_upper': 73.35}}",SELL,71.5136,True,-2.78,1.85,3.7,
VMC,,287.83,0.65,25.8,52.57,Neutral,2.41,288.2037,288.2646,,,0.36,0.0,,,,,,Decreasing,0.0256,"Ticker
SPY    2.14
dtype: float64",-1.8041,-2.2138,0.4097,40.76,30.63,265.4276,297.4581,288.0658,278.6735,positive ROC,"{3: {'yhat': 286.39, 'yhat_lower': 281.45, 'yhat_upper': 291.24}, 5: {'yhat': 286.75, 'yhat_lower': 282.2, 'yhat_upper': 291.67}, 7: {'yhat': 286.76, 'yhat_lower': 281.72, 'yhat_upper': 291.45}, 14: {'yhat': 284.56, 'yhat_lower': 279.58, 'yhat_upper': 289.3}}",HOLD,286.4981,False,-3.62,2.41,4.82,
ALKS,,28.61,1.49,25.8,34.74,Neutral,7.02,30.1785,30.5567,,,-13.01,0.0,,,,,,Increasing,0.0035,"Ticker
SPY   -11.23
dtype: float64",-0.69,-0.2702,-0.4198,11.4,14.47,30.1674,33.609,30.5945,27.58,"vol↑, RSI low","{3: {'yhat': 29.08, 'yhat_lower': 28.08, 'yhat_upper': 30.0}, 5: {'yhat': 29.3, 'yhat_lower': 28.35, 'yhat_upper': 30.26}, 7: {'yhat': 29.27, 'yhat_lower': 28.27, 'yhat_upper': 30.27}, 14: {'yhat': 30.06, 'yhat_lower': 29.09, 'yhat_upper': 31.07}}",SELL,30.5755,True,-10.53,7.02,14.04,
PAYX,,111.46,2.77,25.79,45.23,Neutral,2.22,113.7516,113.977,,,-0.45,0.0,,,,,,Decreasing,0.0059,"Ticker
SPY    1.33
dtype: float64",-2.184,-2.5928,0.4087,22.34,14.8,136.5192,121.5706,113.5055,105.4404,,"{3: {'yhat': 109.65, 'yhat_lower': 106.73, 'yhat_upper': 112.25}, 5: {'yhat': 109.1, 'yhat_lower': 106.18, 'yhat_upper': 111.86}, 7: {'yhat': 109.11, 'yhat_lower': 106.22, 'yhat_upper': 111.97}, 14: {'yhat': 108.13, 'yhat_lower': 105.38, 'yhat_upper': 111.14}}",HOLD,109.1106,False,-3.33,2.22,4.44,
DGRO,,68.07,1.32,25.78,51.31,Neutral,1.06,68.0311,68.149,,,0.46,0.0,,,,,,Increasing,0.0385,"Ticker
SPY    2.24
dtype: float64",-0.1104,-0.033,-0.0773,24.0,23.5,63.0277,69.2444,68.121,66.9976,"vol↑, above EMA20, positive ROC","{3: {'yhat': 67.9, 'yhat_lower': 67.16, 'yhat_upper': 68.72}, 5: {'yhat': 67.92, 'yhat_lower': 67.17, 'yhat_upper': 68.7}, 7: {'yhat': 67.8, 'yhat_lower': 67.0, 'yhat_upper': 68.57}, 14: {'yhat': 67.45, 'yhat_lower': 66.71, 'yhat_upper': 68.28}}",HOLD,68.2189,False,-1.59,1.06,2.12,
PEB,,11.07,5.33,25.78,57.0,Neutral,4.08,10.8763,10.8552,,,-2.04,0.0,,,,,,Decreasing,0.0029,"Ticker
SPY   -0.26
dtype: float64",-0.0087,0.0161,-0.0248,45.33,44.31,10.9537,11.5796,10.848,10.1164,above EMA20,"{3: {'yhat': 11.17, 'yhat_lower': 10.78, 'yhat_upper': 11.57}, 5: {'yhat': 11.31, 'yhat_lower': 10.9, 'yhat_upper': 11.72}, 7: {'yhat': 11.44, 'yhat_lower': 11.06, 'yhat_upper': 11.84}, 14: {'yhat': 11.94, 'yhat_lower': 11.56, 'yhat_upper': 12.33}}",HOLD,10.4213,False,-6.12,4.08,8.16,
JBL,,196.7,2.19,25.78,36.51,Neutral,4.54,205.8065,210.2167,,,-7.92,0.0,,,,,,Decreasing,0.0167,"Ticker
SPY   -6.14
dtype: float64",-4.4163,-2.3337,-2.0826,12.8,10.82,178.5173,228.7855,210.1098,191.4341,RSI low,"{3: {'yhat': 193.3, 'yhat_lower': 187.82, 'yhat_upper': 198.72}, 5: {'yhat': 193.93, 'yhat_lower': 187.95, 'yhat_upper': 199.6}, 7: {'yhat': 192.59, 'yhat_lower': 186.99, 'yhat_upper': 198.56}, 14: {'yhat': 194.12, 'yhat_lower': 188.43, 'yhat_upper': 199.59}}",SELL,203.1205,True,-6.81,4.54,9.08,
U,,38.77,2.81,25.77,52.11,Neutral,7.95,38.3847,38.4824,,,-3.15,0.0,,,,,,Increasing,0.0147,"Ticker
SPY   -1.37
dtype: float64",-0.0612,0.0686,-0.1298,41.44,35.86,29.1753,42.7042,38.542,34.3798,"vol↑, above EMA20","{3: {'yhat': 38.78, 'yhat_lower': 37.14, 'yhat_upper': 40.59}, 5: {'yhat': 38.9, 'yhat_lower': 37.13, 'yhat_upper': 40.69}, 7: {'yhat': 39.37, 'yhat_lower': 37.55, 'yhat_upper': 41.18}, 14: {'yhat': 40.83, 'yhat_lower': 39.12, 'yhat_upper': 42.72}}",HOLD,35.4272,False,-11.92,7.95,15.9,
VTV,,185.41,1.38,25.75,48.13,Neutral,1.1,185.8401,186.1857,,,-0.4,0.0,,,,,,Increasing,0.1,"Ticker
SPY    1.38
dtype: float64",-0.4774,-0.1267,-0.3507,18.32,18.21,175.0274,189.403,186.0885,182.774,vol↑,"{3: {'yhat': 184.91, 'yhat_lower': 182.73, 'yhat_upper': 187.24}, 5: {'yhat': 184.77, 'yhat_lower': 182.59, 'yhat_upper': 187.11}, 7: {'yhat': 184.22, 'yhat_lower': 181.95, 'yhat_upper': 186.47}, 14: {'yhat': 182.29, 'yhat_lower': 180.08, 'yhat_upper': 184.61}}",SELL,186.3766,True,-1.65,1.1,2.2,
ACMR,,30.03,1.21,25.75,31.23,Neutral,8.36,33.6791,35.2333,,,-3.44,0.0,,,,,,Decreasing,0.0192,"Ticker
SPY   -1.66
dtype: float64",-1.896,-1.7419,-0.1541,10.22,10.73,26.1861,44.5786,34.909,25.2394,RSI low,"{3: {'yhat': 27.45, 'yhat_lower': 25.46, 'yhat_upper': 29.36}, 5: {'yhat': 27.04, 'yhat_lower': 25.2, 'yhat_upper': 28.91}, 7: {'yhat': 26.21, 'yhat_lower': 24.39, 'yhat_upper': 28.12}, 14: {'yhat': 25.15, 'yhat_lower': 23.23, 'yhat_upper': 27.1}}",SELL,36.5262,True,-12.54,8.36,16.72,
UUUU,,12.78,-3.26,25.75,23.22,Oversold,11.66,16.2083,16.93,,,-18.34,0.0,,,,,,Decreasing,0.0256,"Ticker
SPY   -16.56
dtype: float64",-1.3121,-1.0771,-0.235,9.62,10.76,11.5471,21.6464,16.708,11.7696,RSI low,"{3: {'yhat': 14.38, 'yhat_lower': 13.5, 'yhat_upper': 15.27}, 5: {'yhat': 14.47, 'yhat_lower': 13.61, 'yhat_upper': 15.36}, 7: {'yhat': 14.41, 'yhat_lower': 13.49, 'yhat_upper': 15.28}, 14: {'yhat': 14.22, 'yhat_lower': 13.37, 'yhat_upper': 15.11}}",SELL,18.239,True,-17.49,11.66,23.32,
DBX,,29.66,2.81,25.72,49.94,Neutral,3.41,29.6487,29.5898,,,-3.92,0.0,,,,,,Increasing,0.0036,"Ticker
SPY   -2.14
dtype: float64",-0.0471,0.0974,-0.1446,23.68,26.49,28.6691,31.232,29.6013,27.9705,"vol↑, above EMA20","{3: {'yhat': 29.63, 'yhat_lower': 28.85, 'yhat_upper': 30.48}, 5: {'yhat': 29.81, 'yhat_lower': 29.01, 'yhat_upper': 30.57}, 7: {'yhat': 29.72, 'yhat_lower': 28.99, 'yhat_upper': 30.5}, 14: {'yhat': 30.29, 'yhat_lower': 29.52, 'yhat_upper': 31.06}}",HOLD,28.9195,False,-5.12,3.41,6.82,
